label	tweet
0	Yes my sister I fear this too for my babies sake I am scares to death I am looking for a support group as well for my family and i
0	I 'm surprised to see it still active .
0	Yes, it is a symbol in the past and has no place in the present because when it is used for the advancement of white nationalism it proves to only hold us back so thus it shouldn t be used and should go down in history where it belongs .
0	YouTube - BLACK WOMAN GOES BALLISTIC ON REPORTER YouTube - he wuz a good boy , Black kid kills two white men YouTube - Black Man Charged with Rape of 65 year old Coma Patient YouTube - BLACK Robber Forces Guy to Drink Liquid Soap Video
0	I clean my own toilet as for public toilets and such there is no dirty work there it is an Economical contribution 2508
0	It is a silly video , but it highlights the nonsensical world in which Jesus lived and the world Jesus was instrumental in changing .
0	--Richard O 'Mara , `` The Unapologetic Tourist , '' New York Times , November 21 , 1999 Lambent is from the present participle of Latin lambere , `` to lick . ''
0	-Heinrich Himmler , Bundesarchiv Berlin-Zehlendorf , 28 June 1937
0	www.wlu.edu Wheaton College , Wheaton , Ill.
0	They just do n't know when to stop breeding .
0	Emmigration - around 50000-100000 per year .
0	I 'm planning to have a little gathering to remember the good old days .
0	Waiting to buy a new product is almost always a good idea , let someone else experiment .
0	I want to have 3 children ! 2 girls and 1 boy but the hardest part now is i got to try and find someone to make them with , but so far no luck
0	I am sorry to hear that about losing your job well after reading all of these i went out walking cuz i was pumped to kick some ass .. heh ...
0	Perhaps four or five percent of all humans are driving the progress of our civilization , the rest are supporting that civilization so that the bright ones can do their work .
0	It 's the ideal way to raise boys into men .
0	If that is not genocide , what is ?
0	Please show me one real picture of present day bulgarian who looks like this painting and I 'll give you 1 000 000 Euro cash
0	This is after a famous incident of former Prime Minister Pierre Trudeau , who gave the finger to a group of protesters who were yelling anti-french sayings at him .
0	http://bmxsociety.com/uploads/monthl...9887_thumb.jpghttp://bmxsociety.com/uploads/monthly_05_2010/post-2192-127351673801_thumb.jpg Another photo , showing the nice rims , billet axle spacers , and USA made Paul rear derailer !
0	hi i have short hair im 5 ' 5 racist as hell im not fat im from mass theres a small group of us out here it 's so hard to new meet people with your believes im just looking to date some one who gets were im coming from are make new friends so if your out there give me a email back 88 heily : explode
0	These here parents need to go home and get one .
0	Look at these pictures .
0	Any race of people who has been around for a few thousand years and still managed to stay Asian without being called racists must be doing something right .
0	Large enough to have a secure border and 100 mile free fire zone around it .
0	Anyone who has not visited the PLE-UK web site for some time is invited to return , as there 's a new introduction there on how `` The history of Britain is the history of those who held living space . ''
0	Kinda strange he only wants to remember those so called six million , but not those who died because of communism during WW2 .
0	HD download : https : //mega.co.nz/# ! zBtHCY7A ! Y6gjhR ... FmjjSD6WEq _ r94 ( 1.01 GB ) I read there will be 5 episodes of this .
0	Hopefully can find work once i am done .
0	Each lemming that hears Duke will awaken .
0	I believe Bound for Glory is an Oi band similar to Rahowa or Skrewdriver .
0	They contain songs from many ballbreaking bands .
0	88..im from houston and hoping to get a few others to go from austin also ... if there is anyone needing a ride from houston they can message me on yahoo .. under cherrybyrd88 ...
0	According to their facebook page they 're up and running again , not sure how given the loss of the admin block .
0	If they have some marches and what not about showing pride in their culture you guys should go out and do the same If you could try and contact people you know in different cities and see if their willing to do the same .
0	Im proud of my heritage .
0	I think he had a near death experience and saw where he is going and now he 's clinging to life with desperate tenacity
0	well there is a little history for this post so listen up if you dont mind. there was a group in this city called the 311 boys supposedly they were a racist bunch of kids but i never thought they were but through the newspaper and manipulation of sotries they were labled as racist. well my views arnt that well known at school but some do know and ive been labled a `` 311 '' boy. a group of about 10 or so blacks approached me before school. now im not some little guy im a decent build and really have no fear of anyone or anything at this point in my life. well anyway they came up to me and started asking me if i was 311 if i was a racist and all this crap. i denied mostly for my own safety at the time. well i talked to some people who asked me who i thoguht were friends but it turns out they werent. they went right around and told them some of my views and now they came up to me at lunch today and pushed me around a little i stood up to them and got up in their faces but finally a hall monitor came and broke it up. im just wondering whats going to happen in the next few days since im the only WP kid in my school and am standing alone on this issue. just decided to post this bit of information for you wall to read keep safe and keep smart .
0	SOLIDARITY WITH MARCO .
0	Lot of old ambulances , rescue vans ripe for modding to live in .
0	Hey you youngsters , check out the web site dedicated to Skinhead rock and roll .
0	Read the earlier posts and see that there are still lots of non-whites coming to Denmark .
0	Here are some sites that I find to have reasonably reliable information on current events , and other topics .
0	I sometimes practice my arguments on Blacks , I have gotten 2 of them ranting about Jews to all of their friends .
0	About half of Internet users are youth so it 's worth a try .
0	Why dont you move to Nebraska ?
0	If you are looking for such kind of music , then be sure to check out the following bands : ( PS : I 'm not very good at describing music-styles , but * * * * , I 'll give it a try ! )
0	Nothing is changing for the better .
0	Hi, So glad to hear from someone so close .
0	Since my family was fundimental in founding and forming TEXAS I have been actively been trying to find work and a place to live ...
0	I can think of some yummier spots than the back of my head where I 'd like to be held. but that 's just me .
0	Over the years , he succeeded in Verl , where he has lived since his marriage under the name Marco B. , maintain a bourgeois facade .
0	new to the hole scene 20/m from connecticut make sure you find the real people and not the hole fake wp people
0	I 'm left wondering what jobs did the `` working class '' whites have ?
0	I never came to this sight trying to create a disturbance .
0	this thread seems pretty dead lately. i think it would be cool to hear about anyone who has made any good friends from one of the cookouts .
0	Stop theorizing , stop dreaming and start practicing .
0	I think Cork fans still use it anyway .
0	Has anyone ever asked them about it ?
0	I have a lot of albums that were left in the house that I bought from my grandfather 's estate after he passed away .
0	You mean there 's two of us left in the world ?
0	We have plenty of articles , photos , music & we 're going to start uploading videos soon .
0	The Pastor is saying the truth !
0	And if we had just a few hundred more people on this data base thread , we would have those open PLEs by now .
0	They 're actually teaching this , in some places ?
0	16
0	The only references that I 've found that appear to contain the information you seek seem to require some form of payment .
0	I will be handing all mine over to the proper authorities .
0	Best to All !
0	I'd say yes , because when the whites took over again they killed all the yellows and their offspring and started off right again .
0	KKK - ku klux klan 33/6 - Thirty-three is 3 times 11 .
0	Now , if you have an old beater to play with ....
0	Hello from gainesville , I lived in Orlando for about 4 months good money bartending at the BBQ bar , but too many Rican sharps ... ugh 88/14 JJ
0	In the meantime consider this ....
0	David, This will answer your questions about our activism and ability to acquire resources much better than I can .
0	Tens Of Millions For Africa Drought Victims A # 52.25m emergency aid package has been put together to help millions of drought victims in the Horn of Africa , the Government has announced .
0	Also all the East European countries ( Chezch Republic , Poland , Slovakia , Finland etc ) are 99,99 % white .
0	Every now and then I 'll run across a flyer that I like so much that I print it out on photo paper and frame it .
0	Or maybe they didnt because your friend took action and thats a good thing we should all take action .
0	Tower of London tour .
0	I am a proud white man and want to do my part to make sure there can be proud white men in the future .
0	Dreaming of a Future World ( Full Version ) - YouTube Dr William Pierce .
0	A nationalist white network is a really good starting point ... then we could eat in white restaurants , sell or rent our houses to white people , buy our groceries in white shops and so on
0	Ahhh Mandela ....... All those years in prison were not wasted .
0	Every time you see or hear about a British politician fawning over Israel just remember that country was founded by terrorists who killed British soldiers and policemen - www.thetruthseeker.co.uk/ ? p = 119398
0	And there you have it .
0	Monday afternoon a group of protesters took to the field during the 17th minute of an on-campus rugby match .
0	He can go pollute some other pool with his disgusting paedophilia .
0	Whites should not be forced in atheistic view in-kind .
0	If we dont stop fighting over territory , we will have none left to ourselfes anyones .
0	But we 'll see .
0	2508
0	We are always taken by surprise when something happens that we did not foresee .
0	Bugsy89
0	As long as they have a place to get warm and you have a heater for the water so it doesnt freeze they do fine .
0	I would love two minutes alone in a room with whatever s * it for brains faggots came up with that advertisement .
0	Is it where they grade you based on how cultural marxist you are or do they allow people their own views ?
0	Thats what I tried to tell those nuts over on the health a fitness thread and was attacked for it in post ????
0	Feel free to join !!
0	The new government is exactly as anti-White as they want. : upside
0	http://www.radioireland.ie/lastword/19112004-17.wmv
0	Hope fully `` Next year in Jerusalem '' as they say .
0	And let 's be honest we live in the real world , not the school world .
0	In the Great War white men fought with heavy weapons .
0	Just keep your eyes open because you 'll find friends in the places you least expect .
0	The Gulf War was being waged and great times of transformation were taking place in the Soviet Union .
0	Sub 50 yards , as 99 % of our conflicts will be when SHTF , this is probably the round of choice .
0	Thanks both of you for that .
0	I think Fyrdung is a band which was started by members of the bands Svitjod , Pluton Svea and Division S , but I 'm not sure
0	if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88
0	I just came across this piece of garbage .
0	Well in my opinion you dont have to maybe more White living on sports not only the players but also employees to serve the team
0	I'm actually a big fan of Subway but I always laugh when I read this .
0	It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .
0	I would like to say a very warm welcome to all our new members ... just working my way through each of your intro posts
0	I have made it clear on this forum many times that I have nothing against gays as such .
0	I had to show this , Macedonian handball fans in Zadar , Croatia .
0	Day Of Honour was good this year we come back next year greetz from Flanders ( belgium ) Heil Hongary Heil Flanders Heil Blood an honour world wide
0	Greetings
0	Watch - http://www.youtube.com/watch ? v = PAvAV ... eature = related
0	it makes me so happy to see all of these familes. it gives me more hope than ever that our race will live on forever .
0	Took an east Asian art course in college myself .
0	His commenters drone on , about how `` all races must all stick together '' .
0	Same situation in Australia and Canada .
0	Here it seems they are all hitchers or lizards , and maybe robbers .
0	The cross-dressers and faggots are sure not hiding their identity .
0	Thanks in advance .
0	The `` big boy toy '' is an English built Moore and Harris caplock double in .69/12g.
0	I remember this story from last Christmas .
0	It made it on CNN , so I 'm thinking it was probably an illegal YouTube - Lou Dobbs Reports A Gang Ripe ?
0	Well-known area Jewelry Store Owner , John ' The Jeweler ' Lauseng shot & killed during robbery White Owner Of Jewelry Store Murdered , No Prizes For Guessing Who By - NNN Reporters Newsroom Forum R.I.P.
0	lions dont lie down with zebras but we 're told its perfectly normal to just accept someone from another culture , way of life and even time zone who has no historical connection whatsoever to our homeland
0	her is another relatively good maths resource http://www.youtube.com/user/khanacademy the videos cover a wide range of topics. ( i know ... ' khan ' .... but what ever helps )
0	I hear Icelandic and Mandarin are among the most difficult .
0	If Bulgarians are n't slavic , then it 's perhaps time for the rest of them to seek a new name for themselves , cos it 's us that used that ethnonym first , dig ?
0	What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization which 99 % of the members of this site are concerned with ?
0	They are stunning !! * KISS * 2056
0	The sad fact is that this is how he and his Arab brethren would see her kind too .
0	Gun Law Information Experts
0	It could n't have anything to do with ethnicity/culture in its entirety where it does n't belong .
0	Custom carbine AR ( one of mine will do ) 2 .
0	Get the hell out of there as soon as possible .
0	It makes me tired .
0	from reading this i realized there was no date or there is a meeting or something going on outside the ucc in cork at 10 : 30 am on the 10th of march. was walkiing around cork with a few friends and they tried handing out leaflets ¬ _ ¬ friends and i were not to happy
0	Thanks for posting the link .
0	Fyromia - Encyclopedia Dramatica Greece - Encyclopedia Dramatica Bulgaria - Encyclopedia Dramatica
0	I love Steven Seagal films and I love all Nicolas Cage films , Windtalkers and The Sorcerer 's Apprentice included .
0	There is no water , food is overly expensive and the president gets away with corruption .
0	A : 60 feet Q : Johnny 's team had the football on the 50 yard line .
0	Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better .
0	- YouTube The map of the captured territories .
0	Yeah I downloaded them all just in case , have to wait until the all-in-one video gets posted again , seems the hews and their companies got to YT as usual and took it down ..
0	2 ) Full tank of gas 3 ) watch riot on TV from 5 star Hotel 100 miles away .
0	I'm in SWVa .
0	National Geographic magazines in the 1950s and early 1960s are replete with color photos of African villagers .
0	Guess you must have forgotten engles from lack of use Try it is espagnol !
0	This is the sadest excuse for a white person I have ever heard .
0	I think that white women who cannot find a suitable white partner for whatever reason should not delay childbearing but should go to a sperm bank and start having white kids .
0	There IQ is pretty worthless if they have n't discovered a cure for cancer , MS , Parkinson or HIV , ETC .... bah .... all I see is numbers .
0	Good for the lions .
0	Peter, these people have just been brainpolluted .
0	I wonder why he is not on their list , he hates jews .
0	Learning how to find good TV shows online and watch what I want when I want has tripled my quality of life .
0	I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America .
0	You can still bring that to the attention of local media and civil society groups .
0	It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .
0	The reason they want to ban the cross is because it repersents our race and the Christian faith .
0	Over two thousand dollars damage and several hours to clean up .
0	I would like to find the where the document came from and when it was first published thank you for your reply .
0	Great show !
0	In certain circumstances I would agree with you but in Europe by preserving our nations we are preserving our race as well because there is no way a black in Europe can be British , Irish , German or whatever .
0	I can vouch for Blades and bows I have done business with them many times and customer service brilliant if you got a problem they will sort it .
0	A good to start with one is Prodigal Genius written by John J. O' Neill .
0	I think there are some great Country and Western songs about or related to driving trucks .
0	Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .
0	All lovely white ladies are welcome to chat with me .
0	Thanks .
0	He has two previous felony convictions for violent crimes .
0	I hate the dramas and bull * * * * like this .
0	I like both of these genres and will have to put Lovecraft on my list of authors/books to read .
0	Is Canada too big ?
0	Also , Betty Page 's hair cut may have helped in any oddness .
0	Watch the video the New York Times did n't Want You to See - YouTube
0	Tell us more about yourself .
0	I will so so once I get to my camp .
0	Its not like they cheered on the attacker or gave him a weapon , or restrained the victim .
0	It happens with animals too , I bought a chicken to cook on my way home from the graveyard and popped it in the fridge for the next day .
0	I hope you are all emailing this newspaper .
0	We were shown the ovens where the bodies were cremated .
0	Hacked website ?
0	This was done about two summers ago when she was just a baby out on the tree in the front yard , she is WAY bigger now I will try and get the new pics up this week to show off of her and the pug both .
0	So good to see new people every Friday night .
0	With their age 's they enjoyed the One fish Two fish Red fish Blue fish ..
0	Ok Ignore the one pic. that is n't so good ....
0	( If you click the video , the video comments are full of self-hating whites ) : YouTube - BAKA RAINFOREST PEOPLE YODELLERS
0	I figured it would only get worst .
0	One guy 's face is clearly shown at the end , and the coon in the suit is a well-know football player according to this article .
0	Thats exactly what he means and what they are doing , it has happened to every white nation and we are no different .
0	Never mind the mess on the floor brother .
0	i need to know if any whites lives in the La Mirada area i just moved there and i dont know anyone .
0	My father was born in Germany My mother 's parent 's moved from Ireland .
0	I laugh out loud every time I see it !
0	It is a noble idea but I would rather stay here in mostly white Missouri then move to 35 % black South Carolina .
0	Ask around you will find the info .
0	It does i was unemployed for nearly 2 years in the 1980s it does drag you down .
0	The link appears to have been broken .
0	I find that they dont share my views as some other buddies of mine would when it comes to White History and power .
0	I live in northern Alberta and even there I ca n't get away from them .
0	Well, lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .
0	I found the whole UFC 1 event on youtube a while ago , was great back then no gloves and only a few rules .
0	I would like to keep this thread going for Manolis Turbo who has moved back to his homeland and is at the moment too busy to look after it .
0	A couple of White woman who speak the full truth and NAME THE JEW !
0	CA ..
0	Thanks !
0	going to the show over in the third district on saturday im trying to go but probly will need a ride home thanks
0	Is there one white woman here who would like to be my Queen Please check out this web site and see my pic and read all about me and if your interested drop me a line http://www.match.com/usearch/results...ngID=0&Theme=4Orjustgotomatch.com and look up user name of brokenheart4140 hope to hear from you soon
0	Look at those pictures .
0	Obama is by no means a muslim .
0	Taken together , the dark regions suggest to many the shape of a running man .
0	Talk about something nice .
0	Ahead of their time , as you said Canada day is not about whites and their progeny who founded this nation anymore .
0	I saw AHX for the first time the other day and I would not say it 's Pro Aryan .
0	I had no luck driving .
0	I was just about to post a similar thread .
0	Hey there I 'm just up the mountain from u .
0	Uzi Tactical Pens Demonstration - YouTube ( I know Uzi is an Israeli company , but the video is pretty good and you can get a Smith and Wesson model. )
0	I seriously hope you have been able to overcome that burden and have gone on to achieve your goals .
0	It IS our business when you are making territorial claims on Bulgarian land and claiming a part of Bulgarian history as yours .
0	The child abusing teacher was Wendy Portillo .
0	And sorry brown-man , your people did not invent ' non-violence ' .
0	I am a huge football fan but there is no way in hell I would go to South Africa this year , not even if somebody paid me 10 grand to go .
0	I want to know what there is to `` investigate '' since no crime was committed .
0	With those who 're sincere and genuine Racial Nationalists that 's usually the best .
0	Best wishes with this important new project , from a Pagan perspective it is encouraging to see renewed interest in pre-Christian European folk heritage .
0	Maybe you 'll find it useful .
0	Supporting our men and women in the armed forces .
0	Let's hear the full version .
0	I've been through Utah once .
0	I'll look the ballistics up .
0	Check out my thoughts !
0	Jodr sounds much like Jord ( meaning Earth/land ) .
0	My buddy 's boat .
0	the article says they went into mainstream schooling so i think that must have played a role in it.the drugs were proscribed to them for health problems
0	Land prices are slowly rising up here because of tourism , but only get crazy when you get closer to traverse city .
0	Looking for seriour-or-less-than-less friends of like-minded people .
0	For those of you that know me , I have this at my place also .
0	Hail!Im just looking for like minded white brothers and sisters from arond my area to meet or anyone else for that matter.Hope to hear from you .
0	So my interests in this group are minimal .
0	Here is the link to our Youth Corps page , just click on the words !
0	Was at Walmart the other day and for 100 rounds it 's about $ 25 for 9mm , and about $ 40 for .40 and .45 .
0	today i had an assembly on diversity and how we should embrace other cultures and learn about them .
0	How about this one -- the commercials for the home burglary alarm they keep running on television---the criminals breaking in are --- surprise--always white .
0	Of course they do .
0	[IMAGE: Melvin Weiss .
0	I bet that a lot of members of the said club are disgusted by this but afraid to speak about it for fear of recrimination .
0	Queens78322, I am on my way to meet with a few member of National Alliance and I will present your speech to them .
0	Lots Of Beer And Food !!!
0	Guys can you please tell me one thing What are good homeschooling programs with fast enrollment , free and for kids ? waiting for your reply
0	I 'd think there are more appropriate sites for international dating and such .
0	That was wierd .
0	We knew that report was a lie the entire time .
0	Like many on here are .
0	This was just on the news : Apparently the negro left a cigarette butt behind at the other house he attempted to break in to complete with his DNA .
0	Till now yellow has been happy to ride the minority tide .
0	That is all .
0	Daniel Ramsey Shot and killed in his own house in front of his wife on Valentine 's Day by two negro burglars .
0	Video Shows How Mexicans Beat a 20-Foot Fence on California Border - True Crime Report
0	You should see what my grandma 's hair looked like 50 years ago ...
0	Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .
0	I just called her and told her next time to save it and come to me , from there we can go to my attorney and see if there is anything we can do to stir the pot .
0	I stop on BET sometimes to reassure my desires to fight their progression and get in the know about their latest crap .
0	White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .
0	As soon as i get a little smarter , i 'll figure out how to attach pics if this one did n't work .
0	Im in Roxbury .
0	I'm new to this so here it goes Looking for WP Girl in Ft.Worth Texas 18-35 That likes the Outdoors and partying E-Mail Address in profile
0	http://www.whitewire.net/index.php ? p = 82#more-82 Who says that Dr. Pierce did n't accurately predict the future in the Turner Diaries ?
0	Wow Is there some hope for the Negro race ?
0	Here is the guy 's blog from the radio station he works at .
0	The black churches show all black faces on their billboards .
0	Irish nackers do that themselves .
0	Graphic YouTube - Video Jamaica Stay Wallin Rasta Man Chops Taxi Man With A Machette In Broad Daylight !
0	Except peanut butter
0	Because they are not the nationalists of the 30s and 40s many of them were Doctors Scientists Anthropologists-Not Chavs .
0	White people - report immediately to Californian University for `` re-education '' .
0	I'm so ugly when I first get up in the morning that I have a face that only a mother could love .
0	Can hardly hear our tv .
0	Ask away Redneck .
0	I made copies and passed em out to friends and family .
0	Nothing quite like watching stupid white people in action .
0	http://www.eurorus.org/
0	I 'm single and live in elizabeth , NJ
0	My children are not allowed to even watch it never mind play it .
0	It's a pity that for many people here things are that simple when it 's about Poland .
0	Glory Glory Halliujah , Glory Glory Halliujah , Glory Glory Halliujah THe school is burning down
0	Those who are not in agreement with anything that they see here are invited to say so - and provide us with the alternative .
0	Yes, Philidelphia has been over run with black savages , left and right .
0	What about this - [ youtube ] 6rNF0-xk4Xg [ /youtube ] Seems slightly hypocritical , no ?
0	Please excuse my ignorance .
0	I 'm not saying `` do n't go out of your house and do n't talk to anyone '' but it 's really important to stay grounded with a group who are n't part of the mass. It 's much easier to remain independent and avoid being caught under the stampede if you have a reminder that you are n't the only person who 's not part of the mass. Uuuugh !
0	Come to Bromsgrove and I 'll be more than happy to give you a tour of the West Midlands and the History of Heavy Metal We have the Malvern Hills one of Englands most beautiful places
0	I liked the majority of this video in the beginning but what was with the white guilt tripping part around an hour in of the video ?
0	Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians .
0	The Lakota thought the earth was flat ; they never had a concept of other planets until they went to our schools .
0	But normally I long for cold weather .
0	Boots Christmas advert on telly this evening .
0	I would if I liked my neighbors .. There are some people on this board that I would hate to live next to
0	It took 2 months before I got the results back .
0	actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah
0	Arabs ?
0	And then you need to avoid High Fructose Corn Syrup - bad for you and made from GM corn .
0	I said `` Well yes , just like every other intelligent and honest person on Earth . ''
0	Hi, thought i 'd drop by and introduce myself , i just wish i 'd found this place earlier = / look forward to chatting to you all , niks .
0	Or do you believe that humans from different species did n't evolve from the same point ?
0	The reason they are killing themselves is because our weak liberal goverment are too afraid to make them do any sort of training ..
0	Just another day. . . .
0	It went through the history of all Dracula movies and the real life Dracula !
0	Get both concealable level II armor for mild civil unrest scenarios , and heavy level IV armor for SHTF !
0	There is a massive push to ban the Confederate flag , so we are showing support for our Southern brothers and sisters .
0	I went out of my way to purchase food items from Denmark whenever they were available because I believe in hygiene and handling of food products by clean whites .
0	Law & Disorder : ' Missing ' toddler found in gym bag Jacksonville police looking for a missing toddler found the child alive but stuffed in a gym bag locked in the back of a car .
0	There is already hundreds of threads about blacks and violence , why have you decided to open up a new thread about it ?
0	No more !
0	Get ballistic helmets !
0	Besides Metallica 's new album , I have n't bought a mainstream album in like a year .
0	I turned out that I was a euromutt and not completely pureblood : 45 % north european , 35 % Med , and 18 % south west asian
0	My french teacher at school found one way to get us boys to concentrate , put a french woman with big boobs in front of us .
0	Toronto and Vancouver will be returned to the white Canadians and join America as the 51st and 52nd states .
0	Mexicans dress that way here ..
0	I am searching books and film to teach with this coming year .
0	The matter was quickly dropped .
0	You also need to avoid anything Soya .
0	hey after five years of searching I finally fell in love again .
0	-Yankee Jim
0	An Article I wrote about sources of home schooling materials .
0	Thanks for coming
0	That's what I 'm saying , even though they had Stone Age tools they were pretty advanced in their knowledge of plants .
0	I'm 26 and living in Wisconsin ..... just looking for someone to chat with about similar beliefs and life in general ....... location is unimportant
0	Excellent book I have read it several times and after reading this thread I think I will read it once again its well written and a good introduction into what is happening to our people.God Bless David Duke !
0	3702
0	There is not a show on tv that is n't a propaganda vehicle for `` The Agenda '' ( white genocide ) .
0	TV , though .
0	I have read a 70 -/ + million figure , 92.5 million figure and an estimate of over 100 million figure So I compromised at 90 .
0	This is what we used to sing in elementary school Mine eyes have seen the glory of the burning of the school We have tortured all the teachers , we have broken every rule We are heading for the Principal with fire and torture too As we go marching on !
0	Judge by color or I am so not `` hip '' ?
0	Blessed Samhain and Happy Halloween to all of my Stormfront Brothers and Sisters .
0	That is just about as disgusting an advertisement as I have ever seen before and in fact the most disgusting thing I have seen ever .
0	Euro-Rus Евро-Русь For a great Europe , from Gibraltar to Vladivostok !
0	Sad thing is I could n't even find the real classics I was looking for on youtube which air far more with even worse messages .
0	Playing with their scooters , bikes and other NOISY toys right outside our windows .
0	Thanks for the e-mail and addresses .
0	Although I still support all WN movements from there ...
0	A certain Person would want to shut his mouth that Person going on about stuff from 1930 had no right to post that information.Leo would not be impressedwww.muslimsout.org
0	I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing .
0	The white churches ' billboards look like lunch break at the UN .
0	Just keep it civil .
0	I certainly agree we need to up our game , and do so quickly .
0	Lets heal our nation and expose the enemy wherever he may be .
0	If he comes we should support him .
0	If I go to the east ill definitely go to budapest , feel free to pm me if you want to meet up .
0	Perhaps it may be the gayest big city , but take a look to Sitges , in Spain .
0	And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .
0	She said she was 21 years old .
0	What then ?
0	yes there is a KKK in Canada you have to be invited to get in .
0	But let me tell you , everywhere I go , it seems like at least half the people I see are n't White .
0	They have their place , just like every other group .
0	Well, it 's a trick .
0	http://www.spamlaws.com/state/summary.html the site lists all 50 states I believe .
0	There was a small Nigerian man that lived in the same town as me for about a year .
0	14/88
0	Gambit denied .
0	My advice is keep with it it 's better to know it and never have to use it , then to need to use it and not know it !
0	Please , put pictures of average people here , not of models .
0	- Pigs Resort To Cannibalism On Modise ? s Farm - News in pictures - Howzit MSN News
0	Sun releases massive solar flare - NASA video - YouTube slideshow from cnn Huge solar flares light up for NASA cameras - CNN.com Could solar flare on Friday the 13th knock out phones and GPS devices ? | Mail Online
0	PM me if you want to chat .
0	I try to keep up with as many flyers as I can on this site : http://www.whitefreespeech.com/flyers.html And I 'm usually looking for others to add as well .
0	If you are not registered I think that maybe you will not be able to see this .
0	http://www.tacitus.nu/historisk-atla ... nter/ryssland/
0	Tons of culture and just great friendly people .
0	I've actually noticed that cops tend to share our beliefs more than just about any other government related profession .
0	Y' all have a nice day .
0	You think outside the sheep box in this movement then the usual suspects will hound you down untill you get back in line sad but true
0	Hope To See You There ! 14 Words !!!! 88 !!!!! 11
0	Just trying to make people understand that you dont HAVE to shave your head to be a skin .
0	I thought I was the only one interested in this .......... The first time I heard about this was in school back in 5th grade .
0	In another year I 'll have my B/S in civil engineering .
0	I am 18 from chicago. i would like to chat with someone via EMAIl or AIM to chat about your beliefs and mine ... someone near my age also. my AIM screen name is eldawg4100
0	It's no surprise Irish girls would do that .
0	BR , Tapio 2508
0	A few more people still holidaying .
0	sent ya a pm .
0	I guess I got all the brains in the family .
0	http://www.news4jax.com/news/26834699/detail.html#
0	Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ) , yes , but they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere .
0	Thanks for wasting my time .
0	2 .
0	People arent giving the Japanese enough credit .
0	https : //www.stormfront.org/forum/t994857 / It 's a lesson for children .
0	Even the forum of Local Government Ombudsman Watch are frightened to talk about the video .
0	It reminded me of a bar-room shootout in old Westerns .
0	mate could you imagine the look on a pack of groids faces when you come screaming around a corner on one of those guns a' blazin .
0	And to think FIFA are allowing this nation to host the biggest sporting event on the planet .
0	But on a humourous note it could also mean `` burnt earth '' ( svidd jord ) .
0	No one is here to try to convert anyone .
0	Toronto Police Investigating Alt-Right Posters as a Hate Crime ?!
0	These have had a glimps http://video.google.co.uk/videoplay ? docid = 3664960863576873594 & hl = en-GB
0	4
0	Would this have been the same scenario in Greece if Greece was bordering Russia ? .
0	Take pics of blacks , junkies and gangsters on the streets and next take pics of the schools .
0	Well done brother Just dont try teaching him how to shave as it looks like you need some lessons yourself he he
0	I knew if I waited long enough my university would eventually endorse this crap .
0	http://www.cbc.ca/storyview/AOL/worl...ts-050802.html My dads good friend left for Sudan about a week ago for a Bonb Disposal company on a three month assigment .
0	dont you get cold when you step out from the water ??? i always figured i 'd freeze my butt off if i did !!!
0	Hi brothers and sisters , i live in wiltshire so if there is anyone else here from wiltshire let me know .
0	The Aryan Body , Mind and Soul - Prodigies and Geniuses Dr. William Shockley ( February 13 , 1910 - August 12 , 1989 ) Dr. William Shockley was an American physicist and inventor .
0	got myself a pair of burgundy 8 hole grindres on a low sole they kick as as far as I am concernd thats all I need
0	No I havent , none of them are in my area the nearest in over an hour away and the picture if them was posted almost three years ago .
0	The boy was so traumatized he did n't want to go back to school .
0	Our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .
0	I 'm looking for pen pals & would like to hear from u .
0	Great job Dr. Lorraine Day and Deanna Spingola !
0	Thats where Baz Rutten and Ken Shamrock started before UFC 1 .
0	No more about this in this thread please .
0	NGC 1977 stretches across the field just below center , separated from NGC 1973 ( above right ) and NGC 1975 ( above left ) by dark regions laced with faint red emission from hydrogen atoms .
0	A Storm is Brewing on the Horizon -- Will Obama Declare Martial Law Before 2016 ?
0	Check out my sig. for more ideas .
